Province,Last_Update,Country_Region,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Continent
Qatar,2020-05-04,Qatar,25.3548,51.1839,15551.0,12.0,1664.0,13875.0,Asia
Romania,2020-05-04,Romania,46.0,25.0,13163.0,790.0,4869.0,7504.0,Europe
Russia,2020-05-04,Russia,61.52401,105.3188,134687.0,1280.0,16639.0,116768.0,Europe
Rwanda,2020-05-04,Rwanda,-1.9403,29.8739,259.0,0.0,124.0,135.0,Africa
Saint Kitts and Nevis,2020-05-04,Saint Kitts and Nevis,17.357822,-62.782998,15.0,0.0,8.0,7.0,Americas
Saint Lucia,2020-05-04,Saint Lucia,13.9094,-60.9789,18.0,0.0,15.0,3.0,Americas
Saint Vincent and the Grenadines,2020-05-04,Saint Vincent and the Grenadines,12.9843,-61.2872,16.0,0.0,8.0,8.0,Americas
San Marino,2020-05-04,San Marino,43.9424,12.4578,582.0,41.0,86.0,455.0,Europe
Sao Tome and Principe,2020-05-04,Sao Tome and Principe,0.18636,6.613081,16.0,1.0,4.0,11.0,Africa
Saudi Arabia,2020-05-04,Saudi Arabia,24.0,45.0792,27011.0,184.0,4134.0,22693.0,Asia
Senegal,2020-05-04,Senegal,14.4974,-14.4524,1182.0,9.0,372.0,801.0,Africa
Serbia,2020-05-04,Serbia,44.0165,21.0059,9464.0,193.0,1551.0,7720.0,Europe
Seychelles,2020-05-04,Seychelles,-4.6796,55.492,11.0,0.0,6.0,5.0,Africa
Sierra Leone,2020-05-04,Sierra Leone,8.460555000000001,-11.779889,166.0,8.0,29.0,129.0,Africa
Singapore,2020-05-04,Singapore,1.3521,103.8333,18205.0,18.0,1408.0,16779.0,Asia
Slovakia,2020-05-04,Slovakia,48.669,19.699,1408.0,24.0,619.0,765.0,Europe
Slovenia,2020-05-04,Slovenia,46.1512,14.9955,1439.0,96.0,241.0,1102.0,Europe
Somalia,2020-05-04,Somalia,5.152149,46.199616,722.0,32.0,44.0,646.0,Africa
South Africa,2020-05-04,South Africa,-30.5595,22.9375,6783.0,131.0,2549.0,4103.0,Africa
South Korea,2020-05-04,South Korea,36.0,128.0,10801.0,252.0,9217.0,1332.0,Asia
South Korea,2020-05-04,South Korea,36.0,128.0,10801.0,252.0,9217.0,1332.0,Asia
South Sudan,2020-05-04,South Sudan,6.8770000000000024,31.307,46.0,0.0,0.0,46.0,Africa
Spain,2020-05-04,Spain,40.4637,-3.7492,217466.0,25264.0,118902.0,73300.0,Europe
Sri Lanka,2020-05-04,Sri Lanka,7.8731,81.0,718.0,7.0,184.0,527.0,Asia
Sudan,2020-05-04,Sudan,12.8628,30.2176,592.0,41.0,52.0,499.0,Africa
Suriname,2020-05-04,Suriname,3.9193,-56.0278,10.0,1.0,9.0,0.0,Americas
Sweden,2020-05-04,Sweden,63.0,18.643501,22317.0,2679.0,1005.0,18633.0,Europe
Switzerland,2020-05-04,Switzerland,46.8182,8.2275,29905.0,1762.0,24500.0,3643.0,Europe
Syria,2020-05-04,Syria,34.802075,38.99681500000001,44.0,3.0,27.0,14.0,Asia
Taiwan,2020-05-04,Taiwan,23.7,121.0,436.0,6.0,332.0,98.0,Asia
Tajikistan,2020-05-04,Tajikistan,38.861034000000004,71.276093,128.0,2.0,0.0,126.0,Asia
Tanzania,2020-05-04,Tanzania,-6.369,34.888822,480.0,16.0,167.0,297.0,Africa
Thailand,2020-05-04,Thailand,15.870032,101.0,2969.0,54.0,2739.0,176.0,Asia
Togo,2020-05-04,Togo,8.6195,0.8248,124.0,9.0,67.0,48.0,Africa
Trinidad and Tobago,2020-05-04,Trinidad and Tobago,10.6918,-61.2225,116.0,8.0,93.0,15.0,Americas
Tunisia,2020-05-04,Tunisia,34.0,9.5375,1013.0,42.0,328.0,643.0,Africa
Turkey,2020-05-04,Turkey,38.9637,35.2433,126045.0,3397.0,63151.0,59497.0,Asia
UK,2020-05-04,UK,55.3781,-3.0,186599.0,28446.0,0.0,158153.0,Europe
UK/Anguilla,2020-05-04,UK,18.2206,-63.0686,3.0,0.0,3.0,0.0,Europe
UK/Bermuda,2020-05-04,UK,32.3078,-64.7505,115.0,7.0,51.0,57.0,Europe
UK/British Virgin Islands,2020-05-04,UK,18.4207,-64.64,6.0,1.0,3.0,2.0,Europe
UK/Cayman Islands,2020-05-04,UK,19.3133,-81.2546,74.0,1.0,10.0,63.0,Europe
UK/Channel Islands,2020-05-04,UK,49.3723,-2.3643509999999996,544.0,41.0,406.0,97.0,Europe
UK/Falkland Islands (Malvinas),2020-05-04,UK,-51.7963,-59.5236,13.0,0.0,13.0,0.0,Europe
UK/Gibraltar,2020-05-04,UK,36.1408,-5.3536,144.0,0.0,132.0,12.0,Europe
UK/Isle of Man,2020-05-04,UK,54.2361,-4.5481,321.0,22.0,271.0,28.0,Europe
UK/Montserrat,2020-05-04,UK,16.7425,-62.187366,11.0,1.0,7.0,3.0,Europe
UK/Turks and Caicos Islands,2020-05-04,UK,21.69400000000001,-71.7979,12.0,1.0,5.0,6.0,Europe
US/Alabama,2020-05-04,US,32.95448677539683,-85.32310504516668,7888.0,290.0,0.0,7598.0,Americas
US/Alaska,2020-05-04,US,61.370716,-123.14300349999999,368.0,9.0,0.0,359.0,Americas
US/Arizona,2020-05-04,US,33.7298,-104.46003296875,8640.0,362.0,0.0,8278.0,Americas
US/Arkansas,2020-05-04,US,34.969704,-90.63099988961538,3437.0,76.0,0.0,3361.0,Americas
US/California,2020-05-04,US,37.843961646034494,-118.11935556326529,54903.0,2216.0,0.0,52687.0,Americas
US/Colorado,2020-05-04,US,39.059810999999996,-103.49634402352939,16635.0,842.0,0.0,15793.0,Americas
US/Connecticut,2020-05-04,US,41.61368014,-64.58384860333334,29287.0,2436.0,0.0,26851.0,Americas
US/Delaware,2020-05-04,US,39.318523,-56.64992809249999,5208.0,177.0,0.0,5031.0,Americas
US/Diamond Princess,2020-05-04,US,35.4437,139.638,49.0,0.0,0.0,49.0,Americas
US/District of Columbia,2020-05-04,US,38.90417773,-77.01655992,5016.0,251.0,0.0,4765.0,Americas
US/Florida,2020-05-04,US,28.94075487910448,-81.07566622267856,36078.0,1379.0,0.0,34699.0,Americas
US/Georgia,2020-05-04,US,33.040619,-83.0466550776259,28665.0,1184.0,0.0,27481.0,Americas
US/Grand Princess,2020-05-04,US,37.64894,-122.665479,103.0,3.0,0.0,100.0,Americas
US/Guam,2020-05-04,US,13.4443,144.7937,145.0,5.0,0.0,140.0,Americas
US/Hawaii,2020-05-04,US,21.094317999999998,-125.93156463999999,620.0,17.0,0.0,603.0,Americas
US/Idaho,2020-05-04,US,44.2634012584091,-114.42708472307693,2061.0,64.0,0.0,1997.0,Americas
US/Illinois,2020-05-04,US,40.3495,-87.45090539370368,61499.0,2618.0,0.0,58881.0,Americas
US/Indiana,2020-05-04,US,39.906888021341466,-85.29148706795694,19933.0,1132.0,0.0,18801.0,Americas
US/Iowa,2020-05-04,US,42.10310177116281,-91.47892485684207,9175.0,184.0,0.0,8991.0,Americas
US/Kansas,2020-05-04,US,38.5266,-96.66246899853658,5156.0,144.0,0.0,5012.0,Americas
US/Kentucky,2020-05-04,US,37.75422243044777,-84.12824026176472,5130.0,253.0,0.0,4877.0,Americas
US/Louisiana,2020-05-04,US,31.169546,-90.30568794114755,29340.0,2012.0,0.0,27328.0,Americas
US/Maine,2020-05-04,US,44.693946999999994,-64.49874688384615,1185.0,57.0,0.0,1128.0,Americas
US/Maryland,2020-05-04,US,39.063946,-73.39660073958332,25462.0,1281.0,0.0,24181.0,Americas
US/Massachusetts,2020-05-04,US,42.2302,-66.46440351071429,68087.0,4004.0,0.0,64083.0,Americas
US/Michigan,2020-05-04,US,44.04362008975902,-82.53538168771432,43801.0,4053.0,0.0,39748.0,Americas
US/Minnesota,2020-05-04,US,45.6945,-92.37811347226415,6663.0,418.0,0.0,6245.0,Americas
US/Mississippi,2020-05-04,US,32.88213839552631,-88.56565681493977,7550.0,303.0,0.0,7247.0,Americas
US/Missouri,2020-05-04,US,38.456849347628875,-91.04629021235294,8618.0,381.0,0.0,8237.0,Americas
US/Montana,2020-05-04,US,46.97469113196428,-107.7758265508772,455.0,16.0,0.0,439.0,Americas
US/Nebraska,2020-05-04,US,41.321794947204275,-93.55767234636365,5661.0,78.0,0.0,5583.0,Americas
US/Nevada,2020-05-04,US,39.347973615624994,-105.80693274000001,5472.0,258.0,0.0,5214.0,Americas
US/New Hampshire,2020-05-04,US,43.478972876,-64.447023466,2518.0,86.0,0.0,2432.0,Americas
US/New Jersey,2020-05-04,US,40.298904,-71.23052018227273,126744.0,7871.0,0.0,118873.0,Americas
US/New Mexico,2020-05-04,US,34.840515,-105.88710740909092,3850.0,151.0,0.0,3699.0,Americas
US/New York,2020-05-04,US,42.70500231157894,-73.97152637,316415.0,24708.0,0.0,291707.0,Americas
US/North Carolina,2020-05-04,US,35.6301,-78.71395914811885,11770.0,434.0,0.0,11336.0,Americas
US/North Dakota,2020-05-04,US,47.58925972040001,-98.39292318685186,1191.0,25.0,0.0,1166.0,Americas
US/Northern Mariana Islands,2020-05-04,US,15.0979,145.6739,14.0,2.0,0.0,12.0,Americas
US/Ohio,2020-05-04,US,40.39930178586667,-82.7649,19914.0,1039.0,0.0,18875.0,Americas
US/Oklahoma,2020-05-04,US,35.565342,-92.94360247599998,3972.0,238.0,0.0,3734.0,Americas
US/Oregon,2020-05-04,US,44.67145508571428,-121.47691959722222,2680.0,109.0,0.0,2571.0,Americas
US/Pennsylvania,2020-05-04,US,40.81807835477612,-77.209755,51225.0,2720.0,0.0,48505.0,Americas
US/Puerto Rico,2020-05-04,US,18.2208,-66.5901,1808.0,97.0,0.0,1711.0,Americas
US/Rhode Island,2020-05-04,US,41.6809,-59.553420915000004,9477.0,320.0,0.0,9157.0,Americas
US/South Carolina,2020-05-04,US,33.984007414523816,-80.92424975880951,6626.0,275.0,0.0,6351.0,Americas
US/South Dakota,2020-05-04,US,44.2998,-98.54136306000001,2631.0,21.0,0.0,2610.0,Americas
US/Tennessee,2020-05-04,US,35.88510221221052,-83.96382623373495,13177.0,210.0,0.0,12967.0,Americas
US/Texas,2020-05-04,US,31.684297522421517,-97.563461,31998.0,878.0,0.0,31120.0,Americas
US/Utah,2020-05-04,US,40.150032,-104.67646266874999,5175.0,50.0,0.0,5125.0,Americas
US/Vermont,2020-05-04,US,44.159495798571434,-67.11913334769231,897.0,53.0,0.0,844.0,Americas
US/Virgin Islands,2020-05-04,US,18.3358,-64.8963,66.0,4.0,0.0,62.0,Americas
US/Virginia,2020-05-04,US,37.769337,-77.35055333708335,18672.0,660.0,0.0,18012.0,Americas
US/Washington,2020-05-04,US,47.400902,-117.39640208,15185.0,834.0,0.0,14351.0,Americas
US/West Virginia,2020-05-04,US,39.02448122212121,-80.42142134181819,1195.0,48.0,0.0,1147.0,Americas
US/Wisconsin,2020-05-04,US,44.395143494861124,-87.7893884079592,7964.0,339.0,0.0,7625.0,Americas
US/Wyoming,2020-05-04,US,43.086885505217396,-107.15324220434782,586.0,7.0,0.0,579.0,Americas
Uganda,2020-05-04,Uganda,1.373333,32.290275,89.0,0.0,52.0,37.0,Africa
Ukraine,2020-05-04,Ukraine,48.3794,31.1656,11913.0,288.0,1548.0,10077.0,Europe
United Arab Emirates,2020-05-04,United Arab Emirates,24.0,54.0,14163.0,126.0,2763.0,11274.0,Asia
Uruguay,2020-05-04,Uruguay,-32.5228,-55.7658,655.0,17.0,442.0,196.0,Americas
Uzbekistan,2020-05-04,Uzbekistan,41.3775,64.5853,2149.0,10.0,1319.0,820.0,Asia
Venezuela,2020-05-04,Venezuela,6.4238,-66.5897,357.0,10.0,158.0,189.0,Americas
Vietnam,2020-05-04,Vietnam,16.0,108.2772,271.0,0.0,219.0,52.0,Asia
Western Sahara,2020-05-04,Western Sahara,24.2155,-12.8858,6.0,0.0,5.0,1.0,Africa
Yemen,2020-05-04,Yemen,15.552727,48.516388,10.0,2.0,1.0,7.0,Asia
Zambia,2020-05-04,Zambia,-13.133897,28.2833,124.0,3.0,78.0,43.0,Africa
Zimbabwe,2020-05-04,Zimbabwe,-19.0154,30.0,34.0,4.0,5.0,25.0,Africa
Afghanistan,2020-05-05,Afghanistan,33.93911,67.71,2894.0,90.0,397.0,2407.0,Asia
Albania,2020-05-05,Albania,41.1533,20.1683,803.0,31.0,543.0,229.0,Europe
Algeria,2020-05-05,Algeria,28.0339,1.6596,4648.0,465.0,1998.0,2185.0,Africa
Andorra,2020-05-05,Andorra,42.5063,1.5218,750.0,45.0,499.0,206.0,Europe
Angola,2020-05-05,Angola,-11.2027,17.8739,35.0,2.0,11.0,22.0,Africa
Antigua and Barbuda,2020-05-05,Antigua and Barbuda,17.0608,-61.7964,25.0,3.0,15.0,7.0,Americas
Argentina,2020-05-05,Argentina,-38.4161,-63.6167,4887.0,260.0,1442.0,3185.0,Americas
Armenia,2020-05-05,Armenia,40.0691,45.0382,2507.0,39.0,1071.0,1397.0,Asia
Australia/Australian Capital Territory,2020-05-05,Australia,-35.4735,149.0124,107.0,3.0,103.0,1.0,Oceania
Australia/New South Wales,2020-05-05,Australia,-33.8688,151.2093,3035.0,43.0,2349.0,643.0,Oceania
Australia/Northern Territory,2020-05-05,Australia,-12.4634,130.8456,29.0,0.0,24.0,5.0,Oceania
Australia/Queensland,2020-05-05,Australia,-27.4698,153.4,1043.0,6.0,980.0,57.0,Oceania
Australia/South Australia,2020-05-05,Australia,-34.9285,138.6007,438.0,4.0,427.0,7.0,Oceania
Australia/Tasmania,2020-05-05,Australia,-41.4545,147.3272,221.0,13.0,165.0,43.0,Oceania
Australia/Victoria,2020-05-05,Australia,-37.8136,144.9631,1423.0,18.0,1311.0,94.0,Oceania
Australia/Western Australia,2020-05-05,Australia,-31.9505,115.8605,551.0,9.0,528.0,14.0,Oceania
Austria,2020-05-05,Austria,47.5162,14.5501,15621.0,600.0,13316.0,1705.0,Europe
Azerbaijan,2020-05-05,Azerbaijan,40.1431,47.5769,1984.0,26.0,1480.0,478.0,Asia
Bahamas,2020-05-05,Bahamas,25.0343,-76.0,83.0,11.0,25.0,47.0,Americas
Bahrain,2020-05-05,Bahrain,26.0667,50.5577,3533.0,8.0,1744.0,1781.0,Asia
Bangladesh,2020-05-05,Bangladesh,23.685,90.3563,10143.0,182.0,1209.0,8752.0,Asia
Barbados,2020-05-05,Barbados,13.1939,-59.5432,82.0,7.0,46.0,29.0,Americas
Belarus,2020-05-05,Belarus,53.7098,27.9534,17489.0,103.0,3259.0,14127.0,Europe
Belgium,2020-05-05,Belgium,50.8333,4.469936,50267.0,7924.0,12378.0,29965.0,Europe
Belize,2020-05-05,Belize,17.1899,-59.5432,18.0,2.0,14.0,2.0,Americas
Benin,2020-05-05,Benin,9.3077,2.3158,96.0,2.0,50.0,44.0,Africa
Bhutan,2020-05-05,Bhutan,27.5142,90.4336,7.0,0.0,5.0,2.0,Asia
Bolivia,2020-05-05,Bolivia,-16.2902,-63.5887,1681.0,82.0,174.0,1425.0,Americas
Bosnia and Herzegovina,2020-05-05,Bosnia and Herzegovina,43.9159,17.6791,1926.0,78.0,855.0,993.0,Europe
Botswana,2020-05-05,Botswana,-22.3285,24.6849,23.0,1.0,8.0,14.0,Africa
Brazil,2020-05-05,Brazil,-14.235,-51.9253,108620.0,7367.0,45815.0,55438.0,Americas
Brunei,2020-05-05,Brunei,4.5353,114.7277,138.0,1.0,130.0,7.0,Asia
Bulgaria,2020-05-05,Bulgaria,42.7339,25.4858,1652.0,78.0,321.0,1253.0,Europe
Burkina Faso,2020-05-05,Burkina Faso,12.2383,-1.5616,672.0,46.0,545.0,81.0,Africa
Burundi,2020-05-05,Burundi,-3.3731,29.9189,15.0,1.0,7.0,7.0,Africa
Cabo Verde,2020-05-05,Cabo Verde,16.5388,-23.0418,175.0,2.0,37.0,136.0,Africa
Cambodia,2020-05-05,Cambodia,12.5657,104.991,122.0,0.0,120.0,2.0,Asia
Cameroon,2020-05-05,Cameroon,3.8480000000000003,11.5021,2104.0,64.0,953.0,1087.0,Africa
Canada/Alberta,2020-05-05,Canada,53.9333,-116.5765,5836.0,104.0,0.0,5732.0,Americas
Canada/British Columbia,2020-05-05,Canada,53.7267,-123.1207,2224.0,117.0,0.0,2107.0,Americas
Canada/Grand Princess,2020-05-05,Canada,37.6489,-122.6655,13.0,0.0,0.0,13.0,Americas
Canada/Manitoba,2020-05-05,Canada,53.7609,-98.8139,283.0,6.0,0.0,277.0,Americas
Canada/New Brunswick,2020-05-05,Canada,46.5653,-66.4619,118.0,0.0,0.0,118.0,Americas
Canada/Newfoundland and Labrador,2020-05-05,Canada,53.1355,-57.6604,259.0,3.0,0.0,256.0,Americas
Canada/Northwest Territories,2020-05-05,Canada,64.8255,-124.8457,5.0,0.0,0.0,5.0,Americas
Canada/Nova Scotia,2020-05-05,Canada,44.682,-63.7443,985.0,38.0,0.0,947.0,Americas
Canada/Ontario,2020-05-05,Canada,51.2538,-85.3232,19097.0,1446.0,0.0,17651.0,Americas
Canada/Prince Edward Island,2020-05-05,Canada,46.5107,-63.4168,27.0,0.0,0.0,27.0,Americas
Canada/Quebec,2020-05-05,Canada,52.9399,-73.5491,32631.0,2281.0,0.0,30350.0,Americas
Canada/Saskatchewan,2020-05-05,Canada,52.9399,-106.4509,467.0,7.0,0.0,460.0,Americas
Canada/Yukon,2020-05-05,Canada,64.2823,-135.0,11.0,0.0,0.0,11.0,Americas
Central African Republic,2020-05-05,Central African Republic,6.6111,20.9394,85.0,0.0,10.0,75.0,Africa
Chad,2020-05-05,Chad,15.4542,18.7322,117.0,10.0,39.0,68.0,Africa
Chile,2020-05-05,Chile,-35.6751,-71.543,20643.0,270.0,10415.0,9958.0,Americas
China/Anhui,2020-05-05,China,31.8257,117.2264,991.0,6.0,985.0,0.0,Asia
China/Beijing,2020-05-05,China,40.1824,116.4142,593.0,9.0,554.0,30.0,Asia
China/Chongqing,2020-05-05,China,30.0572,107.874,579.0,6.0,573.0,0.0,Asia
China/Fujian,2020-05-05,China,26.0789,117.9874,356.0,1.0,353.0,2.0,Asia
China/Gansu,2020-05-05,China,37.8099,103.8343,139.0,2.0,137.0,0.0,Asia
China/Guangdong,2020-05-05,China,23.3417,113.4244,1588.0,8.0,1571.0,9.0,Asia
China/Guangxi,2020-05-05,China,23.8298,108.7881,254.0,2.0,252.0,0.0,Asia
China/Guizhou,2020-05-05,China,26.8154,106.8748,147.0,2.0,145.0,0.0,Asia
China/Hainan,2020-05-05,China,19.1959,109.7453,168.0,6.0,162.0,0.0,Asia
China/Hebei,2020-05-05,China,39.549,116.1306,328.0,6.0,320.0,2.0,Asia
China/Heilongjiang,2020-05-05,China,47.862,127.7615,944.0,13.0,719.0,212.0,Asia
China/Henan,2020-05-05,China,33.882,113.614,1276.0,22.0,1254.0,0.0,Asia
China/Hong Kong,2020-05-05,China,22.3,114.2,1040.0,4.0,900.0,136.0,Asia
China/Hubei,2020-05-05,China,30.9756,112.2707,68128.0,4512.0,63616.0,0.0,Asia
China/Hunan,2020-05-05,China,27.6104,111.7088,1019.0,4.0,1015.0,0.0,Asia
China/Inner Mongolia,2020-05-05,China,44.0935,113.9448,201.0,1.0,160.0,40.0,Asia
China/Jiangsu,2020-05-05,China,32.9711,119.455,653.0,0.0,650.0,3.0,Asia
China/Jiangxi,2020-05-05,China,27.614,115.7221,937.0,1.0,936.0,0.0,Asia
China/Jilin,2020-05-05,China,43.6661,126.1923,112.0,1.0,103.0,8.0,Asia
China/Liaoning,2020-05-05,China,41.2956,122.6085,146.0,2.0,144.0,0.0,Asia
China/Macau,2020-05-05,China,22.1667,113.55,45.0,0.0,39.0,6.0,Asia
China/Ningxia,2020-05-05,China,37.2692,106.1655,75.0,0.0,75.0,0.0,Asia
China/Qinghai,2020-05-05,China,35.7452,95.9956,18.0,0.0,18.0,0.0,Asia
China/Shaanxi,2020-05-05,China,35.1917,108.8701,306.0,3.0,263.0,40.0,Asia
China/Shandong,2020-05-05,China,36.3427,118.1498,788.0,7.0,773.0,8.0,Asia
China/Shanghai,2020-05-05,China,31.202,121.4491,656.0,7.0,619.0,30.0,Asia
China/Shanxi,2020-05-05,China,37.5777,112.2922,198.0,0.0,190.0,8.0,Asia
China/Sichuan,2020-05-05,China,30.6171,102.7103,561.0,3.0,558.0,0.0,Asia
China/Tianjin,2020-05-05,China,39.3054,117.323,190.0,3.0,186.0,1.0,Asia
China/Tibet,2020-05-05,China,31.6927,88.0924,1.0,0.0,1.0,0.0,Asia
China/Xinjiang,2020-05-05,China,41.1129,85.2401,76.0,3.0,73.0,0.0,Asia
China/Yunnan,2020-05-05,China,24.974,101.48700000000001,185.0,2.0,181.0,2.0,Asia
China/Zhejiang,2020-05-05,China,29.1832,120.0934,1268.0,1.0,1267.0,0.0,Asia
Colombia,2020-05-05,Colombia,4.5709,-74.2973,7973.0,358.0,1807.0,5808.0,Americas
Comoros,2020-05-05,Comoros,-11.6455,43.3333,3.0,0.0,0.0,3.0,Africa
Congo,2020-05-05,Congo,-0.228,21.7587,918.0,44.0,106.0,768.0,Africa
Congo,2020-05-05,Congo,-0.228,21.7587,918.0,44.0,106.0,768.0,Africa
Costa Rica,2020-05-05,Costa Rica,9.7489,-83.7534,742.0,6.0,399.0,337.0,Americas
Cote d'Ivoire,2020-05-05,Cote d'Ivoire,7.54,-5.5471,1432.0,17.0,693.0,722.0,Africa
Croatia,2020-05-05,Croatia,45.1667,15.5,2101.0,80.0,1522.0,499.0,Europe
Cuba,2020-05-05,Cuba,22.0,-77.78116700000001,1668.0,69.0,876.0,723.0,Americas
Cyprus,2020-05-05,Cyprus,35.1264,33.4299,874.0,15.0,296.0,563.0,Asia
Czech Republic,2020-05-05,Czech Republic,49.8175,15.473,7819.0,252.0,3807.0,3760.0,Europe
Denmark,2020-05-05,Denmark,56.2639,9.5018,9670.0,493.0,7088.0,2089.0,Europe
Denmark/Faroe Islands,2020-05-05,Denmark,61.8926,-6.9118,187.0,0.0,185.0,2.0,Europe
Denmark/Greenland,2020-05-05,Denmark,71.7069,-42.6043,11.0,0.0,11.0,0.0,Europe
Djibouti,2020-05-05,Djibouti,11.8251,42.5903,1116.0,2.0,713.0,401.0,Africa
Dominica,2020-05-05,Dominica,18.7357,-65.76685,8251.0,346.0,1784.0,6121.0,Americas
Ecuador,2020-05-05,Ecuador,-1.8312,-78.1834,31881.0,1569.0,3433.0,26879.0,Americas
Egypt,2020-05-05,Egypt,26.8206,30.8025,6813.0,436.0,1632.0,4745.0,Africa
El Salvador,2020-05-05,El Salvador,13.7942,-88.8965,555.0,13.0,180.0,362.0,Americas
Equatorial Guinea,2020-05-05,Equatorial Guinea,1.6508,10.2679,315.0,3.0,13.0,299.0,Africa
Eritrea,2020-05-05,Eritrea,15.1794,39.7823,39.0,0.0,26.0,13.0,Africa
Estonia,2020-05-05,Estonia,58.5953,25.0136,1703.0,55.0,259.0,1389.0,Europe
Ethiopia,2020-05-05,Ethiopia,9.145,40.4897,140.0,3.0,75.0,62.0,Africa
Fiji,2020-05-05,Fiji,-17.7134,178.065,18.0,0.0,14.0,4.0,Oceania
Finland,2020-05-05,Finland,64.0,26.0,5327.0,240.0,3500.0,1587.0,Europe
France,2020-05-05,France,47.0,2.2137,167886.0,25168.0,50438.0,92280.0,Europe
France/French Guiana,2020-05-05,France,4.0,-53.0,133.0,1.0,100.0,32.0,Europe
France/French Polynesia,2020-05-05,France,-17.6797,149.4068,58.0,0.0,53.0,5.0,Europe
France/Guadeloupe,2020-05-05,France,16.265,-61.551,152.0,12.0,98.0,42.0,Europe
France/Martinique,2020-05-05,France,14.6415,-61.0242,181.0,14.0,83.0,84.0,Europe
France/Mayotte,2020-05-05,France,-12.8275,45.166244,686.0,6.0,352.0,328.0,Europe
France/New Caledonia,2020-05-05,France,-20.9043,165.618042,18.0,0.0,17.0,1.0,Europe
France/Reunion,2020-05-05,France,-21.1151,55.5364,424.0,0.0,300.0,124.0,Europe
France/Saint Barthelemy,2020-05-05,France,17.9,-62.8333,6.0,0.0,6.0,0.0,Europe
France/Saint Pierre and Miquelon,2020-05-05,France,46.8852,-56.3159,1.0,0.0,0.0,1.0,Europe
France/St Martin,2020-05-05,France,18.0708,-63.0501,38.0,3.0,29.0,6.0,Europe
Gabon,2020-05-05,Gabon,-0.8037,11.6094,367.0,6.0,93.0,268.0,Africa
Gambia,2020-05-05,Gambia,13.4667,-15.3101,17.0,1.0,9.0,7.0,Africa
Georgia,2020-05-05,Georgia,42.3154,43.3569,593.0,9.0,223.0,361.0,Asia
Germany,2020-05-05,Germany,51.1657,10.451526,166152.0,6993.0,132700.0,26459.0,Europe
Ghana,2020-05-05,Ghana,7.9465,-1.0232,2719.0,18.0,294.0,2407.0,Africa
Greece,2020-05-05,Greece,39.0742,21.8243,2632.0,146.0,1374.0,1112.0,Europe
Grenada,2020-05-05,Grenada,12.1165,-61.678999999999995,21.0,0.0,13.0,8.0,Americas
Guatemala,2020-05-05,Guatemala,15.7835,-90.2308,730.0,19.0,79.0,632.0,Americas
Guinea,2020-05-05,Guinea,9.9456,-9.6966,1710.0,9.0,450.0,1251.0,Africa
Guinea-Bissau,2020-05-05,Guinea-Bissau,11.8037,-15.1804,413.0,1.0,19.0,393.0,Africa
Guyana,2020-05-05,Guyana,5.0,-58.75,92.0,9.0,27.0,56.0,Americas
Haiti,2020-05-05,Haiti,18.9712,-72.2852,100.0,11.0,10.0,79.0,Americas
Holy See,2020-05-05,Holy See,41.9029,12.4534,11.0,0.0,2.0,9.0,Europe
Honduras,2020-05-05,Honduras,15.2,-86.2419,1178.0,83.0,122.0,973.0,Americas
Hungary,2020-05-05,Hungary,47.1625,19.5033,3035.0,351.0,630.0,2054.0,Europe
Iceland,2020-05-05,Iceland,64.9631,-19.0208,1799.0,10.0,1723.0,66.0,Europe
India,2020-05-05,India,21.0,78.9629,46437.0,1566.0,12847.0,32024.0,Asia
Indonesia,2020-05-05,Indonesia,-0.7893,113.9213,11587.0,864.0,1954.0,8769.0,Asia
Iran,2020-05-05,Iran,32.427908,53.68804599999999,98647.0,6277.0,79379.0,12991.0,Asia
Iraq,2020-05-05,Iraq,33.2232,44.0,2346.0,98.0,1544.0,704.0,Asia
Ireland,2020-05-05,Ireland,53.27955,-7.6921,21772.0,1319.0,13386.0,7067.0,Europe
Israel,2020-05-05,Israel,31.0461,35.0,16246.0,235.0,10064.0,5947.0,Asia
Italy,2020-05-05,Italy,43.0,12.5674,211938.0,29079.0,82879.0,99980.0,Europe
Jamaica,2020-05-05,Jamaica,18.1096,-77.2975,471.0,9.0,38.0,424.0,Americas
Japan,2020-05-05,Japan,36.204824,138.252924,15078.0,536.0,4156.0,10386.0,Asia
Jordan,2020-05-05,Jordan,31.24,36.51,465.0,9.0,370.0,86.0,Asia
Kazakhstan,2020-05-05,Kazakhstan,48.0196,66.9237,4049.0,29.0,1173.0,2847.0,Asia
Kenya,2020-05-05,Kenya,-0.0236,37.9062,490.0,24.0,173.0,293.0,Africa
Kuwait,2020-05-05,Kuwait,29.5,47.75,5278.0,40.0,1947.0,3291.0,Asia
Kyrgyzstan,2020-05-05,Kyrgyzstan,41.2044,74.7661,830.0,10.0,575.0,245.0,Asia
Laos,2020-05-05,Laos,19.856270000000002,102.495496,19.0,0.0,9.0,10.0,Asia
Latvia,2020-05-05,Latvia,56.8796,24.6032,896.0,16.0,348.0,532.0,Europe
Lebanon,2020-05-05,Lebanon,33.8547,35.8623,740.0,25.0,200.0,515.0,Asia
Liberia,2020-05-05,Liberia,6.4281,-9.429499,166.0,18.0,58.0,90.0,Africa
Libya,2020-05-05,Libya,26.3351,17.228331,63.0,3.0,23.0,37.0,Africa
Liechtenstein,2020-05-05,Liechtenstein,47.166000000000004,9.5554,82.0,1.0,55.0,26.0,Europe
